Piperaceae		<i>Piper&nbsp;cordulatum</i>	<i>Piper&nbsp;cordulatum</i>	<i>Piper&nbsp;cordulatum</i>	<i>Piper&nbsp;cordulatum</i>	<i>Piper&nbsp;cordulatum</i>	
Piperaceae		<i>Piper&nbsp;imperiale</i>	<i>Piper&nbsp;imperiale</i>	<i>Piper&nbsp;imperiale</i>	<i>Piper&nbsp;imperiale</i>	Does&nbsp;not&nbsp;appear	<i>Piper&nbsp;imperialis</i>
Piperaceae	*	<i>Piper&nbsp;longispicum</i>	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	
Piperaceae		<i>Piper&nbsp;perlasense</i>	<i>Piper&nbsp;perlasense</i>	<i>Piper&nbsp;perlasense</i>	<i>Piper&nbsp;perlasense</i>	Does&nbsp;not&nbsp;appear	
Piperaceae		<i>Piper&nbsp;reticulatum</i>	<i>Piper&nbsp;reticulatum</i>	<i>Piper&nbsp;reticulatum</i>	<i>Piper&nbsp;reticulatum</i>	<i>Piper&nbsp;reticulatum</i>	
Piperaceae	*	<i>Piper&nbsp;schiedeanum</i>	<i>Piper&nbsp;carrilloanum</i>	<i>Piper&nbsp;carrilloanum</i>	<i>Piper&nbsp;carrilloanum</i>	Does&nbsp;not&nbsp;appear	
Polygonaceae		<i>Coccoloba&nbsp;coronata</i>	<i>Coccoloba&nbsp;coronata</i>	<i>Coccoloba&nbsp;coronata</i>	<i>Coccoloba&nbsp;coronata</i>	Does&nbsp;not&nbsp;appear	
Polygonaceae	*	<i>Coccoloba&nbsp;manzinellensis</i>	<i>Coccoloba&nbsp;manzanillensis</i>	<i>Coccoloba&nbsp;manzanillensis</i>	<i>Coccoloba&nbsp;manzanillensis</i>	<i>Coccoloba&nbsp;manzinellensis</i>	
Polygonaceae		<i>Triplaris&nbsp;cumingiana</i>	<i>Triplaris&nbsp;cumingiana</i>	<i>Triplaris&nbsp;cumingiana</i>	<i>Triplaris&nbsp;cumingiana</i>	<i>Triplaris&nbsp;cumingiana</i>	
Putranjivaceae		<i>Drypetes&nbsp;standleyi</i>	<i>Drypetes&nbsp;standleyi</i>	<i>Drypetes&nbsp;standleyi</i>	<i>Drypetes&nbsp;standleyi</i>	Does&nbsp;not&nbsp;appear	
Rhamnaceae		<i>Colubrina&nbsp;glandulosa</i>	<i>Colubrina&nbsp;glandulosa</i>	<i>Colubrina&nbsp;glandulosa</i>	<i>Colubrina&nbsp;glandulosa</i>	<i>Colubrina&nbsp;glandulosa</i>	
Rhizophoraceae		<i>Cassipourea&nbsp;elliptica</i>	<i>Cassipourea&nbsp;elliptica</i>	<i>Cassipourea&nbsp;elliptica</i>	<i>Cassipourea&nbsp;elliptica</i>	<i>Cassipourea&nbsp;elliptica</i>	
Rubiaceae	*	<i>Alibertia&nbsp;dwyeri</i>	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	<i>Borojoa&nbsp;panamensis</i>
Rubiaceae		<i>Alibertia&nbsp;edulis</i>	<i>Alibertia&nbsp;edulis</i>	<i>Alibertia&nbsp;edulis</i>	<i>Alibertia&nbsp;edulis</i>	<i>Alibertia&nbsp;edulis</i>	
Rubiaceae		<i>Alseis&nbsp;blackiana</i>	<i>Alseis&nbsp;blackiana</i>	<i>Alseis&nbsp;blackiana</i>	<i>Alseis&nbsp;blackiana</i>	<i>Alseis&nbsp;blackiana</i>	
Rubiaceae		<i>Amaioua&nbsp;corymbosa</i>	<i>Amaioua&nbsp;corymbosa</i>	<i>Amaioua&nbsp;corymbosa</i>	<i>Amaioua&nbsp;corymbosa</i>	<i>Amaioua&nbsp;corymbosa</i>	
Rubiaceae	*	<i>Appunia&nbsp;seibertii</i>	Does&nbsp;not&nbsp;appear	<i>Appunia&nbsp;seibertii</i>	<i>Appunia&nbsp;seibertii</i>	Does&nbsp;not&nbsp;appear	<i>Morinda&nbsp;seibertii</i>
Rubiaceae		<i>Bertiera&nbsp;guianensis</i>	<i>Bertiera&nbsp;guianensis</i>	<i>Bertiera&nbsp;guianensis</i>	<i>Bertiera&nbsp;guianensis</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Chimarrhis&nbsp;parviflora</i>	<i>Chimarrhis&nbsp;parviflora</i>	<i>Chimarrhis&nbsp;parviflora</i>	<i>Chimarrhis&nbsp;parviflora</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Coussarea&nbsp;curvigemmia</i>	<i>Coussarea&nbsp;curvigemmia</i>	<i>Coussarea&nbsp;curvigemmia</i>	<i>Coussarea&nbsp;curvigemmia</i>	<i>Coussarea&nbsp;curvigemmia</i>	
Rubiaceae		<i>Coutarea&nbsp;hexandra</i>	<i>Coutarea&nbsp;hexandra</i>	<i>Coutarea&nbsp;hexandra</i>	<i>Coutarea&nbsp;hexandra</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Faramea&nbsp;occidentalis</i>	<i>Faramea&nbsp;occidentalis</i>	<i>Faramea&nbsp;occidentalis</i>	<i>Faramea&nbsp;occidentalis</i>	<i>Faramea&nbsp;occidentalis</i>	
Rubiaceae		<i>Genipa&nbsp;americana</i>	<i>Genipa&nbsp;americana</i>	<i>Genipa&nbsp;americana</i>	<i>Genipa&nbsp;americana</i>	<i>Genipa&nbsp;americana</i>	
Rubiaceae		<i>Guettarda&nbsp;foliacea</i>	<i>Guettarda&nbsp;foliacea</i>	<i>Guettarda&nbsp;foliacea</i>	<i>Guettarda&nbsp;foliacea</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Hamelia&nbsp;axillaris</i>	<i>Hamelia&nbsp;axillaris</i>	<i>Hamelia&nbsp;axillaris</i>	<i>Hamelia&nbsp;axillaris</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Hamelia&nbsp;patens</i>	<i>Hamelia&nbsp;patens</i>	<i>Hamelia&nbsp;patens</i>	<i>Hamelia&nbsp;patens</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae	*	<i>Macrocnemum&nbsp;roseum</i>	<i>Macrocnemum&nbsp;glabrescens</i>	<i>Macrocnemum&nbsp;glabrescens</i>	<i>Macrocnemum&nbsp;glabrescens</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae	*	<i>Palicourea&nbsp;acuminata</i>	<i>Psychotria&nbsp;acuminata</i>	<i>Psychotria&nbsp;acuminata</i>	<i>Psychotria&nbsp;acuminata</i>	<i>Psychotria&nbsp;acuminata</i>	
Rubiaceae	*	<i>Palicourea&nbsp;brachiata</i>	<i>Psychotria&nbsp;brachiata</i>	<i>Psychotria&nbsp;brachiata</i>	<i>Psychotria&nbsp;brachiata</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae	*	<i>Palicourea&nbsp;cyanococca</i>	<i>Psychotria&nbsp;pittieri</i>	<i>Psychotria&nbsp;pittieri</i>	<i>Psychotria&nbsp;pittieri</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae	*	<i>Palicourea&nbsp;deflexa</i>	<i>Psychotria&nbsp;deflexa</i>	<i>Psychotria&nbsp;deflexa</i>	<i>Psychotria&nbsp;deflexa</i>	<i>Psychotria&nbsp;deflexa</i>	
Rubiaceae		<i>Palicourea&nbsp;guianensis</i>	<i>Palicourea&nbsp;guianensis</i>	<i>Palicourea&nbsp;guianensis</i>	<i>Palicourea&nbsp;guianensis</i>	<i>Palicourea&nbsp;guianensis</i>	
Rubiaceae	*	<i>Palicourea&nbsp;hoffmannseggiana</i>	<i>Psychotria&nbsp;furcata</i>	<i>Psychotria&nbsp;furcata</i>	<i>Psychotria&nbsp;furcata</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Palicourea&nbsp;racemosa</i>	<i>Palicourea&nbsp;racemosa</i>	<i>Palicourea&nbsp;racemosa</i>	<i>Palicourea&nbsp;racemosa</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Pentagonia&nbsp;macrophylla</i>	<i>Pentagonia&nbsp;macrophylla</i>	<i>Pentagonia&nbsp;macrophylla</i>	<i>Pentagonia&nbsp;macrophylla</i>	<i>Pentagonia&nbsp;macrophylla</i>	
Rubiaceae		<i>Posoqueria&nbsp;latifolia</i>	<i>Posoqueria&nbsp;latifolia</i>	<i>Posoqueria&nbsp;latifolia</i>	<i>Posoqueria&nbsp;latifolia</i>	<i>Posoqueria&nbsp;latifolia</i>	
Rubiaceae		<i>Psychotria&nbsp;chagrensis</i>	<i>Psychotria&nbsp;chagrensis</i>	<i>Psychotria&nbsp;chagrensis</i>	<i>Psychotria&nbsp;chagrensis</i>	<i>Psychotria&nbsp;chagrensis</i>	
Rubiaceae	*	<i>Psychotria&nbsp;graciliflora</i>	Does&nbsp;not&nbsp;appear	<i>Psychotria&nbsp;graciliflora</i>	<i>Psychotria&nbsp;graciliflora</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Psychotria&nbsp;grandis</i>	<i>Psychotria&nbsp;grandis</i>	<i>Psychotria&nbsp;grandis</i>	<i>Psychotria&nbsp;grandis</i>	<i>Psychotria&nbsp;grandis</i>	
Rubiaceae		<i>Psychotria&nbsp;horizontalis</i>	<i>Psychotria&nbsp;horizontalis</i>	<i>Psychotria&nbsp;horizontalis</i>	<i>Psychotria&nbsp;horizontalis</i>	<i>Psychotria&nbsp;horizontalis</i>	
Rubiaceae		<i>Psychotria&nbsp;limonensis</i>	<i>Psychotria&nbsp;limonensis</i>	<i>Psychotria&nbsp;limonensis</i>	<i>Psychotria&nbsp;limonensis</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Psychotria&nbsp;marginata</i>	<i>Psychotria&nbsp;marginata</i>	<i>Psychotria&nbsp;marginata</i>	<i>Psychotria&nbsp;marginata</i>	<i>Psychotria&nbsp;marginata</i>	
Rubiaceae		<i>Psychotria&nbsp;psychotriifolia</i>	<i>Psychotria&nbsp;psychotriifolia</i>	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	
Rubiaceae	*	<i>Psychotria&nbsp;tenuifolia</i>	<i>Psychotria&nbsp;granadensis</i>	<i>Psychotria&nbsp;granadensis</i>	<i>Psychotria&nbsp;granadensis</i>	Does&nbsp;not&nbsp;appear	
Rubiaceae		<i>Randia&nbsp;armata</i>	<i>Randia&nbsp;armata</i>	<i>Randia&nbsp;armata</i>	<i>Randia&nbsp;armata</i>	<i>Randia&nbsp;armata</i>	
Rubiaceae	*	<i>Rosenbergiodendron&nbsp;formosum</i>	<i>Randia&nbsp;formosa</i>	<i>Randia&nbsp;formosa</i>	<i>Randia&nbsp;formosa</i>	<i>Rosenbergiodendron&nbsp;formosum</i>	
Rubiaceae		<i>Tocoyena&nbsp;pittieri</i>	<i>Tocoyena&nbsp;pittieri</i>	<i>Tocoyena&nbsp;pittieri</i>	<i>Tocoyena&nbsp;pittieri</i>	<i>Tocoyena&nbsp;pittieri</i>	
Rutaceae	*	<i>Zanthoxylum&nbsp;acuminatum</i>	<i>Zanthoxylum&nbsp;procerum</i>	<i>Zanthoxylum&nbsp;procerum</i>	<i>Zanthoxylum&nbsp;procerum</i>	<i>Zanthoxylum&nbsp;juniperinum</i>	
Rutaceae	*	<i>Zanthoxylum&nbsp;ekmanii</i>	<i>Zanthoxylum&nbsp;belizense</i>	<i>Zanthoxylum&nbsp;belizense</i>	<i>Zanthoxylum&nbsp;belizense</i>	Does&nbsp;not&nbsp;appear	
Rutaceae		<i>Zanthoxylum&nbsp;panamense</i>	<i>Zanthoxylum&nbsp;panamense</i>	<i>Zanthoxylum&nbsp;panamense</i>	<i>Zanthoxylum&nbsp;panamense</i>	<i>Zanthoxylum&nbsp;panamense</i>	
Rutaceae		<i>Zanthoxylum&nbsp;setulosum</i>	<i>Zanthoxylum&nbsp;setulosum</i>	<i>Zanthoxylum&nbsp;setulosum</i>	<i>Zanthoxylum&nbsp;setulosum</i>	Does&nbsp;not&nbsp;appear	
Salicaceae		<i>Banara&nbsp;guianensis</i>	<i>Banara&nbsp;guianensis</i>	Does&nbsp;not&nbsp;appear	<i>Banara&nbsp;guianensis</i>	<i>Banara&nbsp;guianensis</i>	
Salicaceae		<i>Casearia&nbsp;aculeata</i>	<i>Casearia&nbsp;aculeata</i>	<i>Casearia&nbsp;aculeata</i>	<i>Casearia&nbsp;aculeata</i>	Does&nbsp;not&nbsp;appear	
Salicaceae		<i>Casearia&nbsp;arborea</i>	<i>Casearia&nbsp;arborea</i>	<i>Casearia&nbsp;arborea</i>	<i>Casearia&nbsp;arborea</i>	<i>Casearia&nbsp;arborea</i>	
Salicaceae		<i>Casearia&nbsp;commersoniana</i>	<i>Casearia&nbsp;commersoniana</i>	<i>Casearia&nbsp;commersoniana</i>	<i>Casearia&nbsp;commersoniana</i>	<i>Casearia&nbsp;commersoniana</i>	
Salicaceae		<i>Casearia&nbsp;guianensis</i>	<i>Casearia&nbsp;guianensis</i>	<i>Casearia&nbsp;guianensis</i>	<i>Casearia&nbsp;guianensis</i>	<i>Casearia&nbsp;guianensis</i>	
Salicaceae		<i>Casearia&nbsp;sylvestris</i>	<i>Casearia&nbsp;sylvestris</i>	<i>Casearia&nbsp;sylvestris</i>	<i>Casearia&nbsp;sylvestris</i>	<i>Casearia&nbsp;sylvestris</i>	
Salicaceae		<i>Hasseltia&nbsp;floribunda</i>	<i>Hasseltia&nbsp;floribunda</i>	<i>Hasseltia&nbsp;floribunda</i>	<i>Hasseltia&nbsp;floribunda</i>	Does&nbsp;not&nbsp;appear	
Salicaceae		<i>Laetia&nbsp;procera</i>	<i>Laetia&nbsp;procera</i>	<i>Laetia&nbsp;procera</i>	<i>Laetia&nbsp;procera</i>	<i>Laetia&nbsp;procera</i>	
Salicaceae		<i>Laetia&nbsp;thamnia</i>	<i>Laetia&nbsp;thamnia</i>	<i>Laetia&nbsp;thamnia</i>	<i>Laetia&nbsp;thamnia</i>	Does&nbsp;not&nbsp;appear	
Salicaceae		<i>Tetrathylacium&nbsp;johansenii</i>	<i>Tetrathylacium&nbsp;johansenii</i>	<i>Tetrathylacium&nbsp;johansenii</i>	<i>Tetrathylacium&nbsp;johansenii</i>	<i>Tetrathylacium&nbsp;johansenii</i>	
Salicaceae	*	<i>Xylosma&nbsp;chlorantha</i>	<i>Xylosma&nbsp;chloranthum</i>	<i>Xylosma&nbsp;chloranthum</i>	<i>Xylosma&nbsp;chloranthum</i>	Does&nbsp;not&nbsp;appear	
Salicaceae	*	<i>Xylosma&nbsp;oligandra</i>	<i>Xylosma&nbsp;oligandrum</i>	<i>Xylosma&nbsp;oligandrum</i>	<i>Xylosma&nbsp;oligandrum</i>	Does&nbsp;not&nbsp;appear	
Salicaceae		<i>Zuelania&nbsp;guidonia</i>	<i>Zuelania&nbsp;guidonia</i>	<i>Zuelania&nbsp;guidonia</i>	<i>Zuelania&nbsp;guidonia</i>	<i>Zuelania&nbsp;guidonia</i>	
Sapindaceae		<i>Allophylus&nbsp;psilospermus</i>	<i>Allophylus&nbsp;psilospermus</i>	<i>Allophylus&nbsp;psilospermus</i>	<i>Allophylus&nbsp;psilospermus</i>	<i>Allophylus&nbsp;psilospermus</i>	
Sapindaceae		<i>Cupania&nbsp;cinerea</i>	<i>Cupania&nbsp;cinerea</i>	<i>Cupania&nbsp;cinerea</i>	<i>Cupania&nbsp;cinerea</i>	<i>Cupania&nbsp;cinerea</i>	
Sapindaceae		<i>Cupania&nbsp;latifolia</i>	<i>Cupania&nbsp;latifolia</i>	<i>Cupania&nbsp;latifolia</i>	<i>Cupania&nbsp;latifolia</i>	<i>Cupania&nbsp;latifolia</i>	
Sapindaceae		<i>Cupania&nbsp;rufescens</i>	<i>Cupania&nbsp;rufescens</i>	<i>Cupania&nbsp;rufescens</i>	<i>Cupania&nbsp;rufescens</i>	<i>Cupania&nbsp;rufescens</i>	
Sapindaceae	*	<i>Cupania&nbsp;seemannii</i>	<i>Cupania&nbsp;sylvatica</i>	<i>Cupania&nbsp;sylvatica</i>	<i>Cupania&nbsp;sylvatica</i>	<i>Cupania&nbsp;sylvatica</i>	
Sapindaceae	*	<i>Talisia&nbsp;croatii</i>	<i>Talisia&nbsp;princeps</i>	<i>Talisia&nbsp;princeps</i>	<i>Talisia&nbsp;princeps</i>	Does&nbsp;not&nbsp;appear	
Sapindaceae		<i>Talisia&nbsp;nervosa</i>	<i>Talisia&nbsp;nervosa</i>	<i>Talisia&nbsp;nervosa</i>	<i>Talisia&nbsp;nervosa</i>	Does&nbsp;not&nbsp;appear	
Sapotaceae	*	<i>Chrysophyllum&nbsp;argenteum</i>	<i>Cynodendron&nbsp;panamense</i>	<i>Chrysophyllum&nbsp;panamense</i>	<i>Chrysophyllum&nbsp;argenteum</i>	<i>Chrysophyllum&nbsp;argenteum</i>	
Sapotaceae		<i>Chrysophyllum&nbsp;cainito</i>	<i>Chrysophyllum&nbsp;cainito</i>	<i>Chrysophyllum&nbsp;cainito</i>	<i>Chrysophyllum&nbsp;cainito</i>	<i>Chrysophyllum&nbsp;cainito</i>	
Sapotaceae		<i>Pouteria&nbsp;fossicola</i>	<i>Pouteria&nbsp;fossicola</i>	<i>Pouteria&nbsp;fossicola</i>	<i>Pouteria&nbsp;fossicola</i>	Does&nbsp;not&nbsp;appear	
Sapotaceae	*	<i>Pouteria&nbsp;reticulata</i>	<i>Pouteria&nbsp;unilocularis</i>	<i>Pouteria&nbsp;unilocularis</i>	<i>Pouteria&nbsp;reticulata</i>	<i>Pouteria&nbsp;reticulata</i>	
Sapotaceae		<i>Pouteria&nbsp;stipitata</i>	<i>Pouteria&nbsp;stipitata</i>	<i>Pouteria&nbsp;stipitata</i>	<i>Pouteria&nbsp;stipitata</i>	Does&nbsp;not&nbsp;appear	
Simaroubaceae		<i>Quassia&nbsp;amara</i>	<i>Quassia&nbsp;amara</i>	<i>Quassia&nbsp;amara</i>	<i>Quassia&nbsp;amara</i>	Does&nbsp;not&nbsp;appear	
Simaroubaceae		<i>Simarouba&nbsp;amara</i>	<i>Simarouba&nbsp;amara</i>	<i>Simarouba&nbsp;amara</i>	<i>Simarouba&nbsp;amara</i>	<i>Simarouba&nbsp;amara</i>	
Siparunaceae	*	<i>Siparuna&nbsp;cristata</i>	<i>Siparuna&nbsp;guianensis</i>	<i>Siparuna&nbsp;guianensis</i>	<i>Siparuna&nbsp;guianensis</i>	Does&nbsp;not&nbsp;appear	
Siparunaceae		<i>Siparuna&nbsp;pauciflora</i>	<i>Siparuna&nbsp;pauciflora</i>	<i>Siparuna&nbsp;pauciflora</i>	<i>Siparuna&nbsp;pauciflora</i>	<i>Siparuna&nbsp;pauciflora</i>	
Solanaceae		<i>Cestrum&nbsp;racemosum</i>	<i>Cestrum&nbsp;racemosum</i>	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	
Solanaceae	*	<i>Cestrum&nbsp;schlechtendahlii</i>	<i>Cestrum&nbsp;megalophyllum</i>	<i>Cestrum&nbsp;megalophyllum</i>	<i>Cestrum&nbsp;megalophyllum</i>	<i>Cestrum&nbsp;megalophyllum</i>	
Solanaceae		<i>Lycianthes&nbsp;maxonii</i>	<i>Lycianthes&nbsp;maxonii</i>	<i>Lycianthes&nbsp;maxonii</i>	<i>Lycianthes&nbsp;maxonii</i>	Does&nbsp;not&nbsp;appear	
Solanaceae		<i>Solanum&nbsp;arboreum</i>	<i>Solanum&nbsp;arboreum</i>	<i>Solanum&nbsp;arboreum</i>	<i>Solanum&nbsp;arboreum</i>	Does&nbsp;not&nbsp;appear	
Solanaceae		<i>Solanum&nbsp;asperum</i>	<i>Solanum&nbsp;asperum</i>	<i>Solanum&nbsp;asperum</i>	<i>Solanum&nbsp;asperum</i>	Does&nbsp;not&nbsp;appear	
Solanaceae	*	<i>Solanum&nbsp;circinatum</i>	<i>Cyphomandra&nbsp;hartwegii</i>	<i>Cyphomandra&nbsp;hartwegii</i>	<i>Cyphomandra&nbsp;hartwegii</i>	Does&nbsp;not&nbsp;appear	
Solanaceae		<i>Solanum&nbsp;hayesii</i>	<i>Solanum&nbsp;hayesii</i>	<i>Solanum&nbsp;hayesii</i>	<i>Solanum&nbsp;hayesii</i>	<i>Solanum&nbsp;hayesii</i>	
Solanaceae	*	<i>Solanum&nbsp;lepidotum</i>	<i>Solanum&nbsp;argenteum</i>	<i>Solanum&nbsp;argenteum</i>	<i>Solanum&nbsp;steyemarkii</i>	Does&nbsp;not&nbsp;appear	
Tapisciaceae		<i>Turpinia&nbsp;occidentalis</i>	<i>Turpinia&nbsp;occidentalis</i>	<i>Turpinia&nbsp;occidentalis</i>	<i>Turpinia&nbsp;occidentalis</i>	<i>Turpinia&nbsp;occidentalis</i>	
Unknown		<i>Unidentified&nbsp;species</i>	<i>Unidentified&nbsp;species</i>	<i>Unidentified&nbsp;species</i>	<i>Unidentified&nbsp;species</i>	Does&nbsp;not&nbsp;appear	
Urticaceae		<i>Cecropia&nbsp;insignis</i>	<i>Cecropia&nbsp;insignis</i>	<i>Cecropia&nbsp;insignis</i>	<i>Cecropia&nbsp;insignis</i>	<i>Cecropia&nbsp;insignis</i>	
Urticaceae		<i>Cecropia&nbsp;longipes</i>	<i>Cecropia&nbsp;longipes</i>	Does&nbsp;not&nbsp;appear	Does&nbsp;not&nbsp;appear	<i>Cecropia&nbsp;longipes</i>	
Urticaceae		<i>Cecropia&nbsp;obtusifolia</i>	<i>Cecropia&nbsp;obtusifolia</i>	<i>Cecropia&nbsp;obtusifolia</i>	<i>Cecropia&nbsp;obtusifolia</i>	<i>Cecropia&nbsp;obtusifolia</i>	
Urticaceae	*	<i>Pourouma&nbsp;bicolor</i>	<i>Pourouma&nbsp;guianensis</i>	<i>Pourouma&nbsp;guianensis</i>	<i>Pourouma&nbsp;bicolor</i>	<i>Pourouma&nbsp;bicolor</i>	
Urticaceae	*	<i>Urera&nbsp;baccifera</i>	Does&nbsp;not&nbsp;appear	<i>Urera&nbsp;baccifera</i>	<i>Urera&nbsp;baccifera</i>	Does&nbsp;not&nbsp;appear	
Violaceae	*	<i>Pombalia&nbsp;prunifolia</i>	<i>Hybanthus&nbsp;prunifolius</i>	<i>Hybanthus&nbsp;prunifolius</i>	<i>Hybanthus&nbsp;prunifolius</i>	Does&nbsp;not&nbsp;appear	
Violaceae		<i>Rinorea&nbsp;sylvatica</i>	<i>Rinorea&nbsp;sylvatica</i>	<i>Rinorea&nbsp;sylvatica</i>	<i>Rinorea&nbsp;sylvatica</i>	Does&nbsp;not&nbsp;appear	
Vochysiaceae		<i>Vochysia&nbsp;ferruginea</i>	<i>Vochysia&nbsp;ferruginea</i>	<i>Vochysia&nbsp;ferruginea</i>	<i>Vochysia&nbsp;ferruginea</i>	<i>Vochysia&nbsp;ferruginea</i>	
